symbol,timestamp,author,text,engagement,composite_score,positive_count,negative_count
TSLA,2021-01-30T19:12:00,user_4_50,$TSLA beat expectations again! To the moon! 🌙,129,0.0,0,0
TSLA,2021-01-31T00:00:00,user_0_51,$TSLA Bearish for now. Waiting for better entry,117,-1.0,0,1
TSLA,2021-01-31T04:48:00,user_1_51,$TSLA my top pick. Undervalued imo,257,0.0,0,0
TSLA,2021-01-31T09:36:00,user_2_51,$TSLA why is it down so much? overreaction,186,-1.0,0,1
TSLA,2021-01-31T14:24:00,user_3_51,$TSLA Sold my position today. Taking profits,176,0.0,0,0
TSLA,2021-01-31T19:12:00,user_4_51,$TSLA mooning! 🚀📈 Love this stock!,397,1.0,3,0
TSLA,2021-02-01T00:00:00,user_0_52,$TSLA is looking bullish! 🚀 Great earnings report today,275,1.0,2,0
TSLA,2021-02-01T04:48:00,user_1_52,$TSLA Just bought more. Holding long term! 💎,490,1.0,2,0
TSLA,2021-02-01T09:36:00,user_2_52,$TSLA down today but I'm not worried. Strong company,270,0.0,1,1
TSLA,2021-02-01T14:24:00,user_3_52,$TSLA took a hit. Market volatility 📉,151,-1.0,0,1
TSLA,2021-02-01T19:12:00,user_4_52,$TSLA beat expectations again! To the moon! 🌙,115,0.0,0,0
TSLA,2021-02-02T00:00:00,user_0_53,$TSLA Bearish for now. Waiting for better entry,370,-1.0,0,1
TSLA,2021-02-02T04:48:00,user_1_53,$TSLA my top pick. Undervalued imo,444,0.0,0,0
TSLA,2021-02-02T09:36:00,user_2_53,$TSLA why is it down so much? overreaction,7,-1.0,0,1
TSLA,2021-02-02T14:24:00,user_3_53,$TSLA Sold my position today. Taking profits,101,0.0,0,0
TSLA,2021-02-02T19:12:00,user_4_53,$TSLA mooning! 🚀📈 Love this stock!,286,1.0,3,0
TSLA,2021-02-03T00:00:00,user_0_54,$TSLA is looking bullish! 🚀 Great earnings report today,299,1.0,2,0
TSLA,2021-02-03T04:48:00,user_1_54,$TSLA Just bought more. Holding long term! 💎,205,1.0,2,0
TSLA,2021-02-03T09:36:00,user_2_54,$TSLA down today but I'm not worried. Strong company,275,0.0,1,1
TSLA,2021-02-03T14:24:00,user_3_54,$TSLA took a hit. Market volatility 📉,340,-1.0,0,1
TSLA,2021-02-03T19:12:00,user_4_54,$TSLA beat expectations again! To the moon! 🌙,283,0.0,0,0
TSLA,2021-02-04T00:00:00,user_0_55,$TSLA Bearish for now. Waiting for better entry,110,-1.0,0,1
TSLA,2021-02-04T04:48:00,user_1_55,$TSLA my top pick. Undervalued imo,151,0.0,0,0
TSLA,2021-02-04T09:36:00,user_2_55,$TSLA why is it down so much? overreaction,54,-1.0,0,1
TSLA,2021-02-04T14:24:00,user_3_55,$TSLA Sold my position today. Taking profits,281,0.0,0,0
TSLA,2021-02-04T19:12:00,user_4_55,$TSLA mooning! 🚀📈 Love this stock!,53,1.0,3,0
TSLA,2021-02-05T00:00:00,user_0_56,$TSLA is looking bullish! 🚀 Great earnings report today,329,1.0,2,0
TSLA,2021-02-05T04:48:00,user_1_56,$TSLA Just bought more. Holding long term! 💎,364,1.0,2,0
TSLA,2021-02-05T09:36:00,user_2_56,$TSLA down today but I'm not worried. Strong company,82,0.0,1,1
TSLA,2021-02-05T14:24:00,user_3_56,$TSLA took a hit. Market volatility 📉,350,-1.0,0,1
TSLA,2021-02-05T19:12:00,user_4_56,$TSLA beat expectations again! To the moon! 🌙,213,0.0,0,0
TSLA,2021-02-06T00:00:00,user_0_57,$TSLA Bearish for now. Waiting for better entry,194,-1.0,0,1
TSLA,2021-02-06T04:48:00,user_1_57,$TSLA my top pick. Undervalued imo,420,0.0,0,0
TSLA,2021-02-06T09:36:00,user_2_57,$TSLA why is it down so much? overreaction,407,-1.0,0,1
TSLA,2021-02-06T14:24:00,user_3_57,$TSLA Sold my position today. Taking profits,312,0.0,0,0
TSLA,2021-02-06T19:12:00,user_4_57,$TSLA mooning! 🚀📈 Love this stock!,337,1.0,3,0
TSLA,2021-02-07T00:00:00,user_0_58,$TSLA is looking bullish! 🚀 Great earnings report today,396,1.0,2,0
TSLA,2021-02-07T04:48:00,user_1_58,$TSLA Just bought more. Holding long term! 💎,453,1.0,2,0
TSLA,2021-02-07T09:36:00,user_2_58,$TSLA down today but I'm not worried. Strong company,38,0.0,1,1
TSLA,2021-02-07T14:24:00,user_3_58,$TSLA took a hit. Market volatility 📉,485,-1.0,0,1
TSLA,2021-02-07T19:12:00,user_4_58,$TSLA beat expectations again! To the moon! 🌙,477,0.0,0,0
TSLA,2021-02-08T00:00:00,user_0_59,$TSLA Bearish for now. Waiting for better entry,478,-1.0,0,1
TSLA,2021-02-08T04:48:00,user_1_59,$TSLA my top pick. Undervalued imo,247,0.0,0,0
TSLA,2021-02-08T09:36:00,user_2_59,$TSLA why is it down so much? overreaction,391,-1.0,0,1
TSLA,2021-02-08T14:24:00,user_3_59,$TSLA Sold my position today. Taking profits,242,0.0,0,0
TSLA,2021-02-08T19:12:00,user_4_59,$TSLA mooning! 🚀📈 Love this stock!,301,1.0,3,0
TSLA,2021-02-09T00:00:00,user_0_60,$TSLA is looking bullish! 🚀 Great earnings report today,283,1.0,2,0
TSLA,2021-02-09T04:48:00,user_1_60,$TSLA Just bought more. Holding long term! 💎,211,1.0,2,0
TSLA,2021-02-09T09:36:00,user_2_60,$TSLA down today but I'm not worried. Strong company,159,0.0,1,1
TSLA,2021-02-09T14:24:00,user_3_60,$TSLA took a hit. Market volatility 📉,49,-1.0,0,1
TSLA,2021-02-09T19:12:00,user_4_60,$TSLA beat expectations again! To the moon! 🌙,352,0.0,0,0
TSLA,2021-02-10T00:00:00,user_0_61,$TSLA Bearish for now. Waiting for better entry,214,-1.0,0,1
TSLA,2021-02-10T04:48:00,user_1_61,$TSLA my top pick. Undervalued imo,177,0.0,0,0
TSLA,2021-02-10T09:36:00,user_2_61,$TSLA why is it down so much? overreaction,365,-1.0,0,1
TSLA,2021-02-10T14:24:00,user_3_61,$TSLA Sold my position today. Taking profits,46,0.0,0,0
TSLA,2021-02-10T19:12:00,user_4_61,$TSLA mooning! 🚀📈 Love this stock!,273,1.0,3,0
TSLA,2021-02-11T00:00:00,user_0_62,$TSLA is looking bullish! 🚀 Great earnings report today,200,1.0,2,0
TSLA,2021-02-11T04:48:00,user_1_62,$TSLA Just bought more. Holding long term! 💎,189,1.0,2,0
TSLA,2021-02-11T09:36:00,user_2_62,$TSLA down today but I'm not worried. Strong company,324,0.0,1,1
TSLA,2021-02-11T14:24:00,user_3_62,$TSLA took a hit. Market volatility 📉,20,-1.0,0,1
TSLA,2021-02-11T19:12:00,user_4_62,$TSLA beat expectations again! To the moon! 🌙,291,0.0,0,0
TSLA,2021-02-12T00:00:00,user_0_63,$TSLA Bearish for now. Waiting for better entry,277,-1.0,0,1
TSLA,2021-02-12T04:48:00,user_1_63,$TSLA my top pick. Undervalued imo,415,0.0,0,0
TSLA,2021-02-12T09:36:00,user_2_63,$TSLA why is it down so much? overreaction,75,-1.0,0,1
TSLA,2021-02-12T14:24:00,user_3_63,$TSLA Sold my position today. Taking profits,237,0.0,0,0
TSLA,2021-02-12T19:12:00,user_4_63,$TSLA mooning! 🚀📈 Love this stock!,271,1.0,3,0
TSLA,2021-02-13T00:00:00,user_0_64,$TSLA is looking bullish! 🚀 Great earnings report today,432,1.0,2,0
TSLA,2021-02-13T04:48:00,user_1_64,$TSLA Just bought more. Holding long term! 💎,386,1.0,2,0
TSLA,2021-02-13T09:36:00,user_2_64,$TSLA down today but I'm not worried. Strong company,91,0.0,1,1
TSLA,2021-02-13T14:24:00,user_3_64,$TSLA took a hit. Market volatility 📉,466,-1.0,0,1
TSLA,2021-02-13T19:12:00,user_4_64,$TSLA beat expectations again! To the moon! 🌙,449,0.0,0,0
TSLA,2021-02-14T00:00:00,user_0_65,$TSLA Bearish for now. Waiting for better entry,148,-1.0,0,1
TSLA,2021-02-14T04:48:00,user_1_65,$TSLA my top pick. Undervalued imo,170,0.0,0,0
TSLA,2021-02-14T09:36:00,user_2_65,$TSLA why is it down so much? overreaction,84,-1.0,0,1
TSLA,2021-02-14T14:24:00,user_3_65,$TSLA Sold my position today. Taking profits,216,0.0,0,0
TSLA,2021-02-14T19:12:00,user_4_65,$TSLA mooning! 🚀📈 Love this stock!,99,1.0,3,0
TSLA,2021-02-15T00:00:00,user_0_66,$TSLA is looking bullish! 🚀 Great earnings report today,175,1.0,2,0
TSLA,2021-02-15T04:48:00,user_1_66,$TSLA Just bought more. Holding long term! 💎,181,1.0,2,0
TSLA,2021-02-15T09:36:00,user_2_66,$TSLA down today but I'm not worried. Strong company,386,0.0,1,1
TSLA,2021-02-15T14:24:00,user_3_66,$TSLA took a hit. Market volatility 📉,397,-1.0,0,1
TSLA,2021-02-15T19:12:00,user_4_66,$TSLA beat expectations again! To the moon! 🌙,389,0.0,0,0
TSLA,2021-02-16T00:00:00,user_0_67,$TSLA Bearish for now. Waiting for better entry,137,-1.0,0,1
TSLA,2021-02-16T04:48:00,user_1_67,$TSLA my top pick. Undervalued imo,173,0.0,0,0
TSLA,2021-02-16T09:36:00,user_2_67,$TSLA why is it down so much? overreaction,408,-1.0,0,1
TSLA,2021-02-16T14:24:00,user_3_67,$TSLA Sold my position today. Taking profits,15,0.0,0,0
TSLA,2021-02-16T19:12:00,user_4_67,$TSLA mooning! 🚀📈 Love this stock!,116,1.0,3,0
TSLA,2021-02-17T00:00:00,user_0_68,$TSLA is looking bullish! 🚀 Great earnings report today,250,1.0,2,0
TSLA,2021-02-17T04:48:00,user_1_68,$TSLA Just bought more. Holding long term! 💎,436,1.0,2,0
TSLA,2021-02-17T09:36:00,user_2_68,$TSLA down today but I'm not worried. Strong company,138,0.0,1,1
TSLA,2021-02-17T14:24:00,user_3_68,$TSLA took a hit. Market volatility 📉,433,-1.0,0,1
TSLA,2021-02-17T19:12:00,user_4_68,$TSLA beat expectations again! To the moon! 🌙,78,0.0,0,0
TSLA,2021-02-18T00:00:00,user_0_69,$TSLA Bearish for now. Waiting for better entry,221,-1.0,0,1
TSLA,2021-02-18T04:48:00,user_1_69,$TSLA my top pick. Undervalued imo,207,0.0,0,0
TSLA,2021-02-18T09:36:00,user_2_69,$TSLA why is it down so much? overreaction,115,-1.0,0,1
TSLA,2021-02-18T14:24:00,user_3_69,$TSLA Sold my position today. Taking profits,194,0.0,0,0
TSLA,2021-02-18T19:12:00,user_4_69,$TSLA mooning! 🚀📈 Love this stock!,204,1.0,3,0
TSLA,2021-02-19T00:00:00,user_0_70,$TSLA is looking bullish! 🚀 Great earnings report today,461,1.0,2,0
TSLA,2021-02-19T04:48:00,user_1_70,$TSLA Just bought more. Holding long term! 💎,395,1.0,2,0
TSLA,2021-02-19T09:36:00,user_2_70,$TSLA down today but I'm not worried. Strong company,409,0.0,1,1
TSLA,2021-02-19T14:24:00,user_3_70,$TSLA took a hit. Market volatility 📉,103,-1.0,0,1
TSLA,2021-02-19T19:12:00,user_4_70,$TSLA beat expectations again! To the moon! 🌙,50,0.0,0,0
TSLA,2021-02-20T00:00:00,user_0_71,$TSLA Bearish for now. Waiting for better entry,379,-1.0,0,1
TSLA,2021-02-20T04:48:00,user_1_71,$TSLA my top pick. Undervalued imo,217,0.0,0,0
TSLA,2021-02-20T09:36:00,user_2_71,$TSLA why is it down so much? overreaction,407,-1.0,0,1
TSLA,2021-02-20T14:24:00,user_3_71,$TSLA Sold my position today. Taking profits,409,0.0,0,0
TSLA,2021-02-20T19:12:00,user_4_71,$TSLA mooning! 🚀📈 Love this stock!,72,1.0,3,0
TSLA,2021-02-21T00:00:00,user_0_72,$TSLA is looking bullish! 🚀 Great earnings report today,157,1.0,2,0
TSLA,2021-02-21T04:48:00,user_1_72,$TSLA Just bought more. Holding long term! 💎,244,1.0,2,0
TSLA,2021-02-21T09:36:00,user_2_72,$TSLA down today but I'm not worried. Strong company,215,0.0,1,1
TSLA,2021-02-21T14:24:00,user_3_72,$TSLA took a hit. Market volatility 📉,294,-1.0,0,1
TSLA,2021-02-21T19:12:00,user_4_72,$TSLA beat expectations again! To the moon! 🌙,122,0.0,0,0
TSLA,2021-02-22T00:00:00,user_0_73,$TSLA Bearish for now. Waiting for better entry,65,-1.0,0,1
TSLA,2021-02-22T04:48:00,user_1_73,$TSLA my top pick. Undervalued imo,238,0.0,0,0
TSLA,2021-02-22T09:36:00,user_2_73,$TSLA why is it down so much? overreaction,301,-1.0,0,1
TSLA,2021-02-22T14:24:00,user_3_73,$TSLA Sold my position today. Taking profits,438,0.0,0,0
TSLA,2021-02-22T19:12:00,user_4_73,$TSLA mooning! 🚀📈 Love this stock!,314,1.0,3,0
TSLA,2021-02-23T00:00:00,user_0_74,$TSLA is looking bullish! 🚀 Great earnings report today,301,1.0,2,0
TSLA,2021-02-23T04:48:00,user_1_74,$TSLA Just bought more. Holding long term! 💎,492,1.0,2,0
TSLA,2021-02-23T09:36:00,user_2_74,$TSLA down today but I'm not worried. Strong company,392,0.0,1,1
TSLA,2021-02-23T14:24:00,user_3_74,$TSLA took a hit. Market volatility 📉,296,-1.0,0,1
TSLA,2021-02-23T19:12:00,user_4_74,$TSLA beat expectations again! To the moon! 🌙,76,0.0,0,0
TSLA,2021-02-24T00:00:00,user_0_75,$TSLA Bearish for now. Waiting for better entry,224,-1.0,0,1
TSLA,2021-02-24T04:48:00,user_1_75,$TSLA my top pick. Undervalued imo,253,0.0,0,0
TSLA,2021-02-24T09:36:00,user_2_75,$TSLA why is it down so much? overreaction,279,-1.0,0,1
TSLA,2021-02-24T14:24:00,user_3_75,$TSLA Sold my position today. Taking profits,150,0.0,0,0
TSLA,2021-02-24T19:12:00,user_4_75,$TSLA mooning! 🚀📈 Love this stock!,270,1.0,3,0
TSLA,2021-02-25T00:00:00,user_0_76,$TSLA is looking bullish! 🚀 Great earnings report today,233,1.0,2,0
TSLA,2021-02-25T04:48:00,user_1_76,$TSLA Just bought more. Holding long term! 💎,400,1.0,2,0
TSLA,2021-02-25T09:36:00,user_2_76,$TSLA down today but I'm not worried. Strong company,429,0.0,1,1
TSLA,2021-02-25T14:24:00,user_3_76,$TSLA took a hit. Market volatility 📉,420,-1.0,0,1
TSLA,2021-02-25T19:12:00,user_4_76,$TSLA beat expectations again! To the moon! 🌙,389,0.0,0,0
TSLA,2021-02-26T00:00:00,user_0_77,$TSLA Bearish for now. Waiting for better entry,130,-1.0,0,1
TSLA,2021-02-26T04:48:00,user_1_77,$TSLA my top pick. Undervalued imo,146,0.0,0,0
TSLA,2021-02-26T09:36:00,user_2_77,$TSLA why is it down so much? overreaction,301,-1.0,0,1
TSLA,2021-02-26T14:24:00,user_3_77,$TSLA Sold my position today. Taking profits,144,0.0,0,0
TSLA,2021-02-26T19:12:00,user_4_77,$TSLA mooning! 🚀📈 Love this stock!,338,1.0,3,0
TSLA,2021-02-27T00:00:00,user_0_78,$TSLA is looking bullish! 🚀 Great earnings report today,137,1.0,2,0
TSLA,2021-02-27T04:48:00,user_1_78,$TSLA Just bought more. Holding long term! 💎,382,1.0,2,0
TSLA,2021-02-27T09:36:00,user_2_78,$TSLA down today but I'm not worried. Strong company,217,0.0,1,1
TSLA,2021-02-27T14:24:00,user_3_78,$TSLA took a hit. Market volatility 📉,231,-1.0,0,1
TSLA,2021-02-27T19:12:00,user_4_78,$TSLA beat expectations again! To the moon! 🌙,69,0.0,0,0
TSLA,2021-02-28T00:00:00,user_0_79,$TSLA Bearish for now. Waiting for better entry,353,-1.0,0,1
TSLA,2021-02-28T04:48:00,user_1_79,$TSLA my top pick. Undervalued imo,317,0.0,0,0
TSLA,2021-02-28T09:36:00,user_2_79,$TSLA why is it down so much? overreaction,101,-1.0,0,1
TSLA,2021-02-28T14:24:00,user_3_79,$TSLA Sold my position today. Taking profits,471,0.0,0,0
TSLA,2021-02-28T19:12:00,user_4_79,$TSLA mooning! 🚀📈 Love this stock!,393,1.0,3,0
TSLA,2021-03-01T00:00:00,user_0_80,$TSLA is looking bullish! 🚀 Great earnings report today,437,1.0,2,0
TSLA,2021-03-01T04:48:00,user_1_80,$TSLA Just bought more. Holding long term! 💎,452,1.0,2,0
TSLA,2021-03-01T09:36:00,user_2_80,$TSLA down today but I'm not worried. Strong company,220,0.0,1,1
TSLA,2021-03-01T14:24:00,user_3_80,$TSLA took a hit. Market volatility 📉,218,-1.0,0,1
TSLA,2021-03-01T19:12:00,user_4_80,$TSLA beat expectations again! To the moon! 🌙,9,0.0,0,0
TSLA,2021-03-02T00:00:00,user_0_81,$TSLA Bearish for now. Waiting for better entry,385,-1.0,0,1
TSLA,2021-03-02T04:48:00,user_1_81,$TSLA my top pick. Undervalued imo,462,0.0,0,0
TSLA,2021-03-02T09:36:00,user_2_81,$TSLA why is it down so much? overreaction,108,-1.0,0,1
TSLA,2021-03-02T14:24:00,user_3_81,$TSLA Sold my position today. Taking profits,45,0.0,0,0
TSLA,2021-03-02T19:12:00,user_4_81,$TSLA mooning! 🚀📈 Love this stock!,99,1.0,3,0
TSLA,2021-03-03T00:00:00,user_0_82,$TSLA is looking bullish! 🚀 Great earnings report today,456,1.0,2,0
TSLA,2021-03-03T04:48:00,user_1_82,$TSLA Just bought more. Holding long term! 💎,487,1.0,2,0
TSLA,2021-03-03T09:36:00,user_2_82,$TSLA down today but I'm not worried. Strong company,399,0.0,1,1
TSLA,2021-03-03T14:24:00,user_3_82,$TSLA took a hit. Market volatility 📉,279,-1.0,0,1
TSLA,2021-03-03T19:12:00,user_4_82,$TSLA beat expectations again! To the moon! 🌙,149,0.0,0,0
TSLA,2021-03-04T00:00:00,user_0_83,$TSLA Bearish for now. Waiting for better entry,364,-1.0,0,1
TSLA,2021-03-04T04:48:00,user_1_83,$TSLA my top pick. Undervalued imo,119,0.0,0,0
TSLA,2021-03-04T09:36:00,user_2_83,$TSLA why is it down so much? overreaction,190,-1.0,0,1
TSLA,2021-03-04T14:24:00,user_3_83,$TSLA Sold my position today. Taking profits,256,0.0,0,0
TSLA,2021-03-04T19:12:00,user_4_83,$TSLA mooning! 🚀📈 Love this stock!,62,1.0,3,0
TSLA,2021-03-05T00:00:00,user_0_84,$TSLA is looking bullish! 🚀 Great earnings report today,284,1.0,2,0
TSLA,2021-03-05T04:48:00,user_1_84,$TSLA Just bought more. Holding long term! 💎,77,1.0,2,0
TSLA,2021-03-05T09:36:00,user_2_84,$TSLA down today but I'm not worried. Strong company,284,0.0,1,1
TSLA,2021-03-05T14:24:00,user_3_84,$TSLA took a hit. Market volatility 📉,332,-1.0,0,1
TSLA,2021-03-05T19:12:00,user_4_84,$TSLA beat expectations again! To the moon! 🌙,113,0.0,0,0
TSLA,2021-03-06T00:00:00,user_0_85,$TSLA Bearish for now. Waiting for better entry,233,-1.0,0,1
TSLA,2021-03-06T04:48:00,user_1_85,$TSLA my top pick. Undervalued imo,325,0.0,0,0
TSLA,2021-03-06T09:36:00,user_2_85,$TSLA why is it down so much? overreaction,120,-1.0,0,1
TSLA,2021-03-06T14:24:00,user_3_85,$TSLA Sold my position today. Taking profits,303,0.0,0,0
TSLA,2021-03-06T19:12:00,user_4_85,$TSLA mooning! 🚀📈 Love this stock!,136,1.0,3,0
TSLA,2021-03-07T00:00:00,user_0_86,$TSLA is looking bullish! 🚀 Great earnings report today,110,1.0,2,0
TSLA,2021-03-07T04:48:00,user_1_86,$TSLA Just bought more. Holding long term! 💎,273,1.0,2,0
TSLA,2021-03-07T09:36:00,user_2_86,$TSLA down today but I'm not worried. Strong company,360,0.0,1,1
TSLA,2021-03-07T14:24:00,user_3_86,$TSLA took a hit. Market volatility 📉,167,-1.0,0,1
TSLA,2021-03-07T19:12:00,user_4_86,$TSLA beat expectations again! To the moon! 🌙,227,0.0,0,0
TSLA,2021-03-08T00:00:00,user_0_87,$TSLA Bearish for now. Waiting for better entry,495,-1.0,0,1
TSLA,2021-03-08T04:48:00,user_1_87,$TSLA my top pick. Undervalued imo,474,0.0,0,0
TSLA,2021-03-08T09:36:00,user_2_87,$TSLA why is it down so much? overreaction,43,-1.0,0,1
TSLA,2021-03-08T14:24:00,user_3_87,$TSLA Sold my position today. Taking profits,57,0.0,0,0
TSLA,2021-03-08T19:12:00,user_4_87,$TSLA mooning! 🚀📈 Love this stock!,410,1.0,3,0
TSLA,2021-03-09T00:00:00,user_0_88,$TSLA is looking bullish! 🚀 Great earnings report today,396,1.0,2,0
TSLA,2021-03-09T04:48:00,user_1_88,$TSLA Just bought more. Holding long term! 💎,331,1.0,2,0
TSLA,2021-03-09T09:36:00,user_2_88,$TSLA down today but I'm not worried. Strong company,300,0.0,1,1
TSLA,2021-03-09T14:24:00,user_3_88,$TSLA took a hit. Market volatility 📉,112,-1.0,0,1
TSLA,2021-03-09T19:12:00,user_4_88,$TSLA beat expectations again! To the moon! 🌙,49,0.0,0,0
TSLA,2021-03-10T00:00:00,user_0_89,$TSLA Bearish for now. Waiting for better entry,463,-1.0,0,1
TSLA,2021-03-10T04:48:00,user_1_89,$TSLA my top pick. Undervalued imo,281,0.0,0,0
TSLA,2021-03-10T09:36:00,user_2_89,$TSLA why is it down so much? overreaction,419,-1.0,0,1
TSLA,2021-03-10T14:24:00,user_3_89,$TSLA Sold my position today. Taking profits,179,0.0,0,0
TSLA,2021-03-10T19:12:00,user_4_89,$TSLA mooning! 🚀📈 Love this stock!,473,1.0,3,0
TSLA,2021-03-11T00:00:00,user_0_90,$TSLA is looking bullish! 🚀 Great earnings report today,340,1.0,2,0
TSLA,2021-03-11T04:48:00,user_1_90,$TSLA Just bought more. Holding long term! 💎,345,1.0,2,0
TSLA,2021-03-11T09:36:00,user_2_90,$TSLA down today but I'm not worried. Strong company,386,0.0,1,1
TSLA,2021-03-11T14:24:00,user_3_90,$TSLA took a hit. Market volatility 📉,342,-1.0,0,1
TSLA,2021-03-11T19:12:00,user_4_90,$TSLA beat expectations again! To the moon! 🌙,15,0.0,0,0
TSLA,2021-03-12T00:00:00,user_0_91,$TSLA Bearish for now. Waiting for better entry,431,-1.0,0,1
TSLA,2021-03-12T04:48:00,user_1_91,$TSLA my top pick. Undervalued imo,187,0.0,0,0
TSLA,2021-03-12T09:36:00,user_2_91,$TSLA why is it down so much? overreaction,15,-1.0,0,1
TSLA,2021-03-12T14:24:00,user_3_91,$TSLA Sold my position today. Taking profits,444,0.0,0,0
TSLA,2021-03-12T19:12:00,user_4_91,$TSLA mooning! 🚀📈 Love this stock!,115,1.0,3,0
TSLA,2021-03-13T00:00:00,user_0_92,$TSLA is looking bullish! 🚀 Great earnings report today,167,1.0,2,0
TSLA,2021-03-13T04:48:00,user_1_92,$TSLA Just bought more. Holding long term! 💎,52,1.0,2,0
TSLA,2021-03-13T09:36:00,user_2_92,$TSLA down today but I'm not worried. Strong company,113,0.0,1,1
TSLA,2021-03-13T14:24:00,user_3_92,$TSLA took a hit. Market volatility 📉,41,-1.0,0,1
TSLA,2021-03-13T19:12:00,user_4_92,$TSLA beat expectations again! To the moon! 🌙,399,0.0,0,0
TSLA,2021-03-14T00:00:00,user_0_93,$TSLA Bearish for now. Waiting for better entry,329,-1.0,0,1
TSLA,2021-03-14T04:48:00,user_1_93,$TSLA my top pick. Undervalued imo,428,0.0,0,0
TSLA,2021-03-14T09:36:00,user_2_93,$TSLA why is it down so much? overreaction,24,-1.0,0,1
TSLA,2021-03-14T14:24:00,user_3_93,$TSLA Sold my position today. Taking profits,158,0.0,0,0
TSLA,2021-03-14T19:12:00,user_4_93,$TSLA mooning! 🚀📈 Love this stock!,79,1.0,3,0
TSLA,2021-03-15T00:00:00,user_0_94,$TSLA is looking bullish! 🚀 Great earnings report today,220,1.0,2,0
TSLA,2021-03-15T04:48:00,user_1_94,$TSLA Just bought more. Holding long term! 💎,157,1.0,2,0
TSLA,2021-03-15T09:36:00,user_2_94,$TSLA down today but I'm not worried. Strong company,234,0.0,1,1
TSLA,2021-03-15T14:24:00,user_3_94,$TSLA took a hit. Market volatility 📉,201,-1.0,0,1
TSLA,2021-03-15T19:12:00,user_4_94,$TSLA beat expectations again! To the moon! 🌙,289,0.0,0,0
TSLA,2021-03-16T00:00:00,user_0_95,$TSLA Bearish for now. Waiting for better entry,418,-1.0,0,1
TSLA,2021-03-16T04:48:00,user_1_95,$TSLA my top pick. Undervalued imo,155,0.0,0,0
TSLA,2021-03-16T09:36:00,user_2_95,$TSLA why is it down so much? overreaction,222,-1.0,0,1
TSLA,2021-03-16T14:24:00,user_3_95,$TSLA Sold my position today. Taking profits,229,0.0,0,0
TSLA,2021-03-16T19:12:00,user_4_95,$TSLA mooning! 🚀📈 Love this stock!,25,1.0,3,0
TSLA,2021-03-17T00:00:00,user_0_96,$TSLA is looking bullish! 🚀 Great earnings report today,229,1.0,2,0
TSLA,2021-03-17T04:48:00,user_1_96,$TSLA Just bought more. Holding long term! 💎,312,1.0,2,0
